source_ip_token,destination_ip_token,protocol_token,packet_size_token,flow_direction_token,session_duration_token
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.6016421318054199
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.7510850429534912
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,0.888962984085083
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.048964023590088
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.9379141330718996
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.067539930343628
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.235361099243164
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.778196096420288
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.9498250484466555
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.183378219604492
34.117.59.81,192.168.1.239,0,0.15785997357992074,0,2.3575961589813232
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.256121158599853
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.468881130218506
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.192635059356689
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.127081871032715
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.9194769859313964
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.1969890594482422
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7405300140380859
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,0.8908920288085938
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.7529993057250977
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.013612031936645
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.2649242877960205
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.837202072143555
151.101.180.95,192.168.1.239,0,0.043593130779392336,0,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.0
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
151.101.180.95,192.168.1.239,0,0.9841479524438573,0,1.3818750381469729
151.101.180.95,192.168.1.239,0,0.9841479524438573,0,1.5613019466400146
151.101.180.95,192.168.1.239,0,0.6968295904887715,0,1.7685339450836182
192.168.1.239,151.101.180.95,0,0.043593130779392336,2,0.0
192.168.1.239,151.101.180.95,0,0.08586525759577279,2,0.281299352645874
192.168.1.239,151.101.180.95,0,0.2747688243064729,2,0.4362311363220215
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.6442861557006836
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.8632609844207764
151.101.180.95,192.168.1.239,0,0.043593130779392336,0,3.231042861938477
151.101.180.95,192.168.1.239,0,0.043593130779392336,0,3.404834985733032
151.101.180.95,192.168.1.239,0,0.08652575957727873,0,3.646216154098511
192.168.1.239,151.101.180.95,0,0.043593130779392336,2,1.826493263244629
192.168.1.239,151.101.180.95,0,0.06406869220607662,2,1.9669749736785889
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.485827922821045
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.712813138961792
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,2.0068199634552
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,2.2480661869049072
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.823941946029663
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,4.06623911857605
192.168.1.239,34.117.59.81,0,0.16314398943196828,2,4.292165994644165
151.101.180.95,192.168.1.239,0,0.043593130779392336,0,5.769700050354004
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.4176430702209477
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.6483139991760254
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,3.8422560691833496
34.117.59.81,192.168.1.239,0,0.14332892998678995,0,4.029195070266724
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,5.613729000091553
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,5.850480079650879
151.101.180.95,192.168.1.239,0,0.5006605019815059,0,7.297634840011597
192.168.1.239,151.101.180.95,0,0.043593130779392336,2,5.520109176635742
192.168.1.18,224.0.0.251,1,0.08190224570673713,2,83.60395622253418
192.168.1.239,192.168.1.197,0,0.11624834874504623,1,180.1714601516724
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,5.4913010597229
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,7.128600120544434
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
192.168.1.239,192.168.1.18,1,0.3527080581241744,1,0.0
192.168.1.239,151.101.180.95,0,0.142668428005284,2,6.961841106414795
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.905850887298584
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.1444730758666992
151.101.180.95,192.168.1.239,0,0.043593130779392336,0,9.892935037612917
192.168.1.197,192.168.1.239,0,0.11624834874504623,1,178.0497269630432
192.168.1.239,192.168.1.197,0,0.043593130779392336,1,182.49101424217224
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.317957878112793
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.4933409690856934
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.645709991455078
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.7851340770721436
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.983896017074585
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.862468004226685
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,3.0167901515960693
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,3.2311360836029053
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.7880120277404785
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.969503879547119
34.117.59.81,192.168.1.239,0,0.08850726552179657,0,3.2425537109375
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.10309100151062
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.343919992446899
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
151.101.180.95,192.168.1.239,0,0.4795244385733157,0,13.293158054351808
192.168.1.239,151.101.180.95,0,0.043593130779392336,2,11.450989007949827
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,4.533344030380249
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,5.448590278625488
192.168.1.239,151.101.180.95,0,0.17040951122853368,2,12.105289936065674
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.4379839897155762
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.7078063488006592
151.101.180.95,192.168.1.239,0,0.043593130779392336,0,14.958425045013428
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.8403100967407227
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.1270380020141602
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.3492300510406494
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.5550389289855957
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.909668207168579
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,3.139695167541504
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,3.369338274002075
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.345977067947388
34.117.59.81,192.168.1.239,0,0.9570673712021136,0,2.5646588802337646
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.926804304122925
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.090143203735352
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.0402181148529053
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.399510145187378
192.168.1.239,151.101.180.95,0,0.0667107001321004,2,15.682876110076904
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
151.101.180.95,192.168.1.239,0,0.5013210039630119,0,18.036778926849365
192.168.1.239,151.101.180.95,0,0.043593130779392336,2,16.229591131210327
151.101.180.95,192.168.1.239,0,0.06472919418758256,0,18.380234956741333
151.101.180.95,192.168.1.239,0,0.0653896961690885,0,18.55524206161499
151.101.180.95,192.168.1.239,0,0.9352708058124174,0,18.76125407218933
151.101.180.95,192.168.1.239,0,0.9841479524438573,0,18.9772469997406
151.101.180.95,192.168.1.239,0,0.36591809775429324,0,19.17846989631653
151.101.180.95,192.168.1.239,0,0.06472919418758256,0,19.421162128448486
151.101.180.95,192.168.1.239,0,0.0653896961690885,0,19.654035091400143
151.101.180.95,192.168.1.239,0,0.14927344782034346,0,19.86703395843506
151.101.180.95,192.168.1.239,0,0.12945838837516513,0,20.047837018966675
151.101.180.95,192.168.1.239,0,0.10700132100396301,0,20.20187187194824
151.101.180.95,192.168.1.239,0,0.8236459709379128,0,20.41541004180908
151.101.180.95,192.168.1.239,0,0.9841479524438573,0,20.625972986221317
151.101.180.95,192.168.1.239,0,0.9841479524438573,0,20.83151602745056
151.101.180.95,192.168.1.239,0,0.20805812417437253,0,21.052175998687744
151.101.180.95,192.168.1.239,0,0.9841479524438573,0,21.208729028701782
151.101.180.95,192.168.1.239,0,0.05151915455746367,0,21.41313505172729
151.101.180.95,192.168.1.239,0,0.9841479524438573,0,21.605237007141117
151.101.180.95,192.168.1.239,0,0.9511228533685601,0,21.82300710678101
151.101.180.95,192.168.1.239,0,0.23447820343461032,0,21.970773935317997
192.168.1.239,151.101.180.95,0,0.043593130779392336,2,20.17655611038208
151.101.180.95,192.168.1.239,0,0.9583883751651255,0,22.366082906723022
151.101.180.95,192.168.1.239,0,0.9841479524438573,0,22.577084064483643
151.101.180.95,192.168.1.239,0,0.22589167767503301,0,22.79719591140747
151.101.180.95,192.168.1.239,0,0.06472919418758256,0,22.96989393234253
151.101.180.95,192.168.1.239,0,0.14332892998678995,0,23.19909381866455
151.101.180.95,192.168.1.239,0,0.043593130779392336,0,23.42232990264893
192.168.1.239,151.101.180.95,0,0.043593130779392336,2,21.58002209663391
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,6.129603147506714
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.3665151596069336
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.5919790267944336
192.168.1.18,224.0.0.251,1,0.10634081902245707,2,100.8907072544098
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.4896609783172607
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,7.576443195343018
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.1245172023773191
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.2996022701263428
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.454421043395996
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.6499171257019043
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.103508949279785
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.324647188186645
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.5047101974487305
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.530955076217652
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.7063090801239014
34.117.59.81,192.168.1.239,0,0.9656538969616909,0,2.9356729984283447
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.3800549507141118
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.5576541423797607
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.685902118682861
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.145410060882568
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.8493978977203369
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.0034689903259275
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.5791001319885254
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7348871231079102
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.00351881980896
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.2388110160827637
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.4010589122772217
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.2791028022766118
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.5119616985321045
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.6979787349700928
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.322679042816162
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.5147860050201416
34.117.59.81,192.168.1.239,0,0.04953764861294584,0,2.7301580905914307
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.5910027027130127
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.821187734603882
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
192.168.1.239,192.168.1.18,1,0.3527080581241744,1,23.492090940475464
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.0
192.168.1.2,224.0.0.251,1,0.056142668428005284,2,209.224555015564
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.1199159622192385
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.331341028213501
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7024540901184082
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.9278059005737304
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.0784640312194824
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.3072199821472168
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.540503978729248
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.6039130687713623
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.843423843383789
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,3.002015829086304
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.28849196434021
34.117.59.81,192.168.1.239,0,0.8421400264200792,0,2.464157819747925
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.542860984802246
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.721177101135254
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.9777991771698
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.036629915237427
17.156.128.10,192.168.1.239,0,0.06406869220607662,0,0.0
17.156.128.10,192.168.1.239,0,0.043593130779392336,0,0.208428144454956
192.168.1.239,17.156.128.10,0,0.043593130779392336,2,0.0
192.168.1.239,17.156.128.10,0,0.06406869220607662,2,0.2269141674041748
192.168.1.239,17.156.128.10,0,0.043593130779392336,2,0.4435369968414306
17.156.128.10,192.168.1.239,0,0.03963011889035667,0,1.0761573314666748
17.156.128.10,192.168.1.239,0,0.03963011889035667,0,1.2125341892242432
17.156.128.10,192.168.1.239,0,0.06406869220607662,0,0.0
192.168.1.239,17.156.128.10,0,0.043593130779392336,2,0.0
192.168.1.239,17.156.128.10,0,0.06406869220607662,2,0.2482151985168457
192.168.1.239,17.156.128.10,0,0.043593130779392336,2,0.419323205947876
17.156.128.10,192.168.1.239,0,0.043593130779392336,0,0.8652801513671875
192.168.1.239,17.156.128.10,0,0.043593130779392336,2,0.9813461303710938
17.156.128.10,192.168.1.239,0,0.03963011889035667,0,1.4215879440307615
17.156.128.10,192.168.1.239,0,0.03963011889035667,0,1.685600996017456
192.168.1.18,224.0.0.251,1,0.10634081902245707,2,115.8533501625061
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.3534471988677978
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.5234570503234863
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.526900053024292
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7438280582427979
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.8910739421844482
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.0983331203460691
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.311863899230957
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.764273166656494
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,1.9705278873443604
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.124827146530152
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.170799970626831
192.168.1.2,224.0.0.251,1,0.056142668428005284,2,218.94832801818848
34.117.59.81,192.168.1.239,0,0.9009247027741083,0,2.640608072280884
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.1079320907592773
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.396841049194336
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.4084970951080322
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.639307975769043
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,4.236479043960571
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.618030071258545
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.9513027667999268
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.1586921215057373
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.3819100856781006
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.5948379039764404
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.979144096374512
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.1412510871887207
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.3741769790649414
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.333211898803711
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.517282009124756
34.117.59.81,192.168.1.239,0,0.08058124174372523,0,2.73002290725708
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.120471954345703
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.284048080444336
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.3954341411590576
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.6538219451904297
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,4.0640740394592285
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.496778964996338
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.0140089988708496
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.186072826385498
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.329162836074829
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.5801498889923096
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.955035924911499
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.164210081100464
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.456221103668213
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.449849843978882
34.117.59.81,192.168.1.239,0,0.9616908850726552,0,2.612990140914917
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.0079329013824463
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.245702028274536
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.410828828811645
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.828736066818237
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.7827367782592773
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.001241683959961
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.6278350353240967
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.8952739238739014
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.0995588302612305
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.2987699508666992
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.068120002746582
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.3120439052581787
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.527016878128052
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.123969078063965
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.345160007476806
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.501371145248413
34.117.59.81,192.168.1.239,0,0.06935270805812417,0,2.710224866867065
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.5361850261688232
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.7408487796783447
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.577436923980713
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.41703987121582
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.8585920333862305
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.1791119575500488
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7210478782653809
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.9163849353790284
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.17448091506958
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.451241970062256
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.332916021347046
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.605125188827514
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.755345344543457
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.2526497840881348
34.117.59.81,192.168.1.239,0,0.8507265521796565,0,2.4190688133239746
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.251654148101806
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.482659101486206
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.3022279739379883
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.180974245071411
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.903433084487915
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.1723930835723877
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.6820418834686279
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.860692024230957
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.022592067718506
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.2038090229034424
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.1028921604156494
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.2548110485076904
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.4132111072540283
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.9289941787719729
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.157435894012451
34.117.59.81,192.168.1.239,0,0.05085865257595773,0,2.335310935974121
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.1840479373931885
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.34975004196167
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.036048889160156
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.920670986175537
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.8289937973022461
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.0136568546295166
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7249212265014648
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.8980112075805664
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.1430320739746094
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.2895653247833252
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.0381579399108887
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.265716075897217
192.168.1.239,34.117.59.81,0,0.16314398943196828,2,2.4694268703460693
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.1388301849365234
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.2876763343811035
34.117.59.81,192.168.1.239,0,0.09973579920739763,0,2.526764154434204
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.227426767349243
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.401531934738159
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.389815092086792
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.7113909721374512
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,4.010826110839844
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.0030179023742676
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.963021755218506
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.4149549007415771
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.667267084121704
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.9103999137878416
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.346909999847412
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.3449819087982178
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.8361079692840576
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.101621150970459
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.6434710025787354
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.8171181678771973
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.0741171836853027
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.248995065689087
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.0919148921966557
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.262455940246582
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.502191066741944
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.0
192.168.1.239,132.145.172.253,0,0.18692206076618229,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.4512498378753662
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.6133899688720703
132.145.172.253,192.168.1.239,0,0.08256274768824307,0,0.0
192.168.1.239,132.145.172.253,0,0.043593130779392336,2,1.5898449420928955
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.043247938156128
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.2775869369506836
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.4882729053497314
